model,target,step,train_loss,validation_loss,validation_score,validation_nmae,validation_ficr,training_objective_loss,activity_train_loss,activity_validation_loss,boundary_consistency_train_loss,boundary_consistency_validation_loss
realmlp,kpx_group_3,35,0.5903254118230608,0.5205081701278687,0.5935554504394531,0.1733579784631729,0.36046889424324036,,,,,
realmlp,all,36,0.529288034748148,0.4835855960845947,0.6336084008216858,0.13855649530887604,0.4057733118534088,0.5739784196571067,0.2979359091432006,0.2537252604961395,0.0,
realmlp,kpx_group_1,36,0.5211586687299941,0.4916865825653076,0.6284396052360535,0.1266479343175888,0.38352712988853455,,,,,
realmlp,kpx_group_2,36,0.4906993839475844,0.4151463806629181,0.6855190396308899,0.13256126642227173,0.5035993456840515,,,,,
realmlp,kpx_group_3,36,0.5760060493592862,0.5439238548278809,0.5868666172027588,0.15646028518676758,0.3301934599876404,,,,,
realmlp,all,37,0.5235994651361748,0.4814099371433258,0.6364824771881104,0.1370488703250885,0.4100137948989868,0.5681070177643387,0.2967169919499644,0.2532041370868683,0.0,
realmlp,kpx_group_1,37,0.5181381967332628,0.4916878938674927,0.6317552328109741,0.12648902833461761,0.3899995684623718,,,,,
realmlp,kpx_group_2,37,0.4865517958446785,0.41762232780456543,0.6833584308624268,0.13128827512264252,0.4980051517486572,,,,,
realmlp,kpx_group_3,37,0.5661084144203751,0.5349195599555969,0.5943337082862854,0.15336929261684418,0.34203672409057617,,,,,
realmlp,all,38,0.5197372679357175,0.48021093010902405,0.6365146636962891,0.13675397634506226,0.4097832441329956,0.5640208312758693,0.2952237907383177,0.253117173910141,0.0,
realmlp,kpx_group_1,38,0.514331168598599,0.49324584007263184,0.629485011100769,0.12637902796268463,0.3853490948677063,,,,,
realmlp,kpx_group_2,38,0.4810432576470905,0.4186123013496399,0.6835047006607056,0.12979315221309662,0.49680256843566895,,,,,
realmlp,kpx_group_3,38,0.563837367075461,0.5287747383117676,0.596554160118103,0.15408974885940552,0.34719812870025635,,,,,
realmlp,all,39,0.5175099273522695,0.47486212849617004,0.639731764793396,0.13726748526096344,0.41673099994659424,0.5617519617080688,0.2949469382012332,0.2531971037387848,0.0,
realmlp,kpx_group_1,39,0.5133002748092016,0.48095113039016724,0.6396781206130981,0.12618312239646912,0.4055393934249878,,,,,
realmlp,kpx_group_2,39,0.47767315253063486,0.41700074076652527,0.6823358535766602,0.13145877420902252,0.4961305260658264,,,,,
realmlp,kpx_group_3,39,0.5615563436790749,0.5266346335411072,0.5971813201904297,0.1541605293750763,0.3485231399536133,,,,,
realmlp,all,40,0.5170070192328206,0.47543466091156006,0.6390148401260376,0.13729174435138702,0.4153214693069458,0.5612006584803263,0.2946242060926225,0.25321295857429504,0.0,
realmlp,kpx_group_1,40,0.5123184422651926,0.4829920530319214,0.6375178098678589,0.1261773258447647,0.4012129306793213,,,,,
realmlp,kpx_group_2,40,0.4799539275743343,0.4170261323451996,0.6823194026947021,0.1314917653799057,0.4961305260658264,,,,,
realmlp,kpx_group_3,40,0.5587487000006216,0.5262857675552368,0.5972074270248413,0.15420611202716827,0.3486209511756897,,,,,
realmlp,all,41,0.5158572930980612,0.4757021963596344,0.6391115188598633,0.13744960725307465,0.41567277908325195,0.5600632892714607,0.2947066343492932,0.253191202878952,0.0,
realmlp,kpx_group_1,41,0.5113874243365394,0.4841908812522888,0.6364217400550842,0.1262204349040985,0.39906391501426697,,,,,
realmlp,kpx_group_2,41,0.47836966039957823,0.4168483018875122,0.6833034157752991,0.13161048293113708,0.49821737408638,,,,,
